pro_id,intensity2,age,rho_age,rho_p_age,intensity2_zs
A0A075B6H7,8.09009239219601,53,0.33672032193159,0.00426620220824016,0.236518087440003
A0A075B6H7,7.45248645843166,54,0.33672032193159,0.00426620220824016,-0.677093290617659
A0A075B6H7,7.60235739718526,55,0.33672032193159,0.00426620220824016,-0.462346551864637
A0A075B6H7,7.97184067264056,56,0.33672032193159,0.00426620220824016,0.067077825454178
A0A075B6H7,7.80880099492207,57,0.33672032193159,0.00426620220824016,-0.166538106817732
A0A075B6H7,7.62186366345418,58,0.33672032193159,0.00426620220824016,-0.434396456260136
A0A075B6H7,8.54253997402164,59,0.33672032193159,0.00426620220824016,0.884820176302518
A0A075B6H7,8.57913079555361,60,0.33672032193159,0.00426620220824016,0.937250351609578
A0A075B6H7,7.83563693451262,61,0.33672032193159,0.00426620220824016,-0.128085485139568
A0A075B6H7,8.05628353161996,62,0.33672032193159,0.00426620220824016,0.188074122185342
A0A075B6H7,7.66795007279151,63,0.33672032193159,0.00426620220824016,-0.368360264131524
A0A075B6H7,8.58034567123591,64,0.33672032193159,0.00426620220824016,0.93899111998625
A0A075B6H7,7.85311797479762,65,0.33672032193159,0.00426620220824016,-0.10303729085699
A0A075B6H7,7.1623282550911,66,0.33672032193159,0.00426620220824016,-1.09285453431191
A0A075B6H7,7.56481474107179,67,0.33672032193159,0.00426620220824016,-0.516140589798491
A0A075B6H7,8.93650955544927,68,0.33672032193159,0.00426620220824016,1.44933043748514
A0A075B6H7,8.16999281975212,69,0.33672032193159,0.00426620220824016,0.35100563509496
A0A075B6H7,7.70423054800393,70,0.33672032193159,0.00426620220824016,-0.316374777171406
A0A075B6H7,7.8265808522891,71,0.33672032193159,0.00426620220824016,-0.141061744176536
A0A075B6H7,8.06826607093326,72,0.33672032193159,0.00426620220824016,0.205243636574932
A0A075B6H7,7.76841993529869,73,0.33672032193159,0.00426620220824016,-0.224399230085739
A0A075B6H7,8.31960173315129,74,0.33672032193159,0.00426620220824016,0.565376923538521
A0A075B6H7,7.90348279916206,75,0.33672032193159,0.00426620220824016,-0.0308706528811311
A0A075B6H7,6.18916300758485,76,0.33672032193159,0.00426620220824016,-2.48728139857101
A0A075B6H7,8.17961337787554,80,0.33672032193159,0.00426620220824016,0.364790719109045
A0A075B6H7,8.65369947219515,81,0.33672032193159,0.00426620220824016,1.04409815182405
A0A075B6H7,8.86341736070304,82,0.33672032193159,0.00426620220824016,1.34459825537837
A0A075B6H7,7.47921778297747,83,0.33672032193159,0.00426620220824016,-0.638790569513077
A0A075B6H7,8.94796334098716,84,0.33672032193159,0.00426620220824016,1.46574231233623
A0A075B6H7,8.76633755512296,85,0.33672032193159,0.00426620220824016,1.20549475859321
A0A075B6H7,7.9336129623603,87,0.33672032193159,0.00426620220824016,0.012302188623226
A0A075B6H7,8.30859457881048,88,0.33672032193159,0.00426620220824016,0.549605016607817
A0A075B6H7,9.12862770127399,90,0.33672032193159,0.00426620220824016,1.72461226072751
A0A075B6H7,8.3173008029933,92,0.33672032193159,0.00426620220824016,0.562079971830369
A0A075B6H7,10.1292812223523,95,0.33672032193159,0.00426620220824016,3.1584264615353
A0A075B6I0,5.85395577465894,13,0.0412810194500335,0.731948077827792,-0.58743302549403
A0A075B6I0,5.94258151318551,14,0.0412810194500335,0.731948077827792,-0.498833588432405
A0A075B6I0,5.26859183524773,16,0.0412810194500335,0.731948077827792,-1.17262324641907
A0A075B6I0,5.04964420387919,17,0.0412810194500335,0.731948077827792,-1.39150590068787
A0A075B6I0,5.84618256618844,18,0.0412810194500335,0.731948077827792,-0.595203927109051
A0A075B6I0,7.79012852126529,19,0.0412810194500335,0.731948077827792,1.34816512302751
A0A075B6I0,7.39418808412791,20,0.0412810194500335,0.731948077827792,0.95234218915386
A0A075B6I0,6.41733593638639,21,0.0412810194500335,0.731948077827792,-0.0242200581259242
A0A075B6I0,7.42643878691012,22,0.0412810194500335,0.731948077827792,0.984583320893365
A0A075B6I0,6.09622100829975,23,0.0412810194500335,0.731948077827792,-0.345239688918966
A0A075B6I0,6.89693000906249,24,0.0412810194500335,0.731948077827792,0.455231685392754
A0A075B6I0,7.26487919864979,26,0.0412810194500335,0.731948077827792,0.823071678680286
A0A075B6I0,5.71710460569728,27,0.0412810194500335,0.731948077827792,-0.724243581127297
A0A075B6I0,8.19111689797784,30,0.0412810194500335,0.731948077827792,1.74903449839904
A0A075B6I0,6.36225689684103,31,0.0412810194500335,0.731948077827792,-0.0792827518619041
A0A075B6I0,5.70772619503863,32,0.0412810194500335,0.731948077827792,-0.733619208554531
A0A075B6I0,6.15406345529736,33,0.0412810194500335,0.731948077827792,-0.28741440782731
A0A075B6I0,5.59300257817908,34,0.0412810194500335,0.731948077827792,-0.848308778880448
A0A075B6I0,7.21956571223734,35,0.0412810194500335,0.731948077827792,0.777771639953505
A0A075B6I0,7.15820887372157,36,0.0412810194500335,0.731948077827792,0.716433010309832
A0A075B6I0,5.25163371864689,37,0.0412810194500335,0.731948077827792,-1.18957633035878
A0A075B6I0,5.67988296100373,38,0.0412810194500335,0.731948077827792,-0.761454179551448
A0A075B6I0,6.7013303202812,39,0.0412810194500335,0.731948077827792,0.259690044741088
A0A075B6I0,6.63660513915678,40,0.0412810194500335,0.731948077827792,0.194984072111967
A0A075B6I0,4.35949820157874,41,0.0412810194500335,0.731948077827792,-2.08144708832401
A0A075B6I0,5.73982132309258,42,0.0412810194500335,0.731948077827792,-0.701533605373369
A0A075B6I0,7.65151184340694,43,0.0412810194500335,0.731948077827792,1.20958958244772
A0A075B6I0,5.91249502554195,44,0.0412810194500335,0.731948077827792,-0.528911147307488
A0A075B6I0,7.22092666702126,45,0.0412810194500335,0.731948077827792,0.779132190846807
A0A075B6I0,6.67805574206731,46,0.0412810194500335,0.731948077827792,0.236422373724963
A0A075B6I0,7.10493751131734,47,0.0412810194500335,0.731948077827792,0.663177457250547
A0A075B6I0,7.82250907363795,48,0.0412810194500335,0.731948077827792,1.38053606582199
A0A075B6I0,4.62927247085749,49,0.0412810194500335,0.731948077827792,-1.81175287996891
A0A075B6I0,6.84195992317911,50,0.0412810194500335,0.731948077827792,0.400277912984572
A0A075B6I0,6.7713678705841,51,0.0412810194500335,0.731948077827792,0.329706809996607
A0A075B6I0,6.19468905193369,52,0.0412810194500335,0.731948077827792,-0.246800867651359
A0A075B6I0,6.61303437314696,53,0.0412810194500335,0.731948077827792,0.171420301199583
A0A075B6I0,6.63351072734508,54,0.0412810194500335,0.731948077827792,0.191890578629027
A0A075B6I0,7.1672052670641,55,0.0412810194500335,0.731948077827792,0.725426733792255
A0A075B6I0,6.71713507387075,56,0.0412810194500335,0.731948077827792,0.275490107953106
A0A075B6I0,7.90993527370745,57,0.0412810194500335,0.731948077827792,1.46793632041363
A0A075B6I0,7.21150473707309,58,0.0412810194500335,0.731948077827792,0.769713057045268
A0A075B6I0,7.47149746469707,59,0.0412810194500335,0.731948077827792,1.02962862661421
A0A075B6I0,6.60745359999055,60,0.0412810194500335,0.731948077827792,0.165841184249508
A0A075B6I0,6.12333119773134,61,0.0412810194500335,0.731948077827792,-0.318137544979682
A0A075B6I0,6.79396825744832,62,0.0412810194500335,0.731948077827792,0.35230048974287
A0A075B6I0,6.10052544535713,63,0.0412810194500335,0.731948077827792,-0.340936529289593
A0A075B6I0,7.48001926898189,64,0.0412810194500335,0.731948077827792,1.03814790188274
A0A075B6I0,6.41524292422943,65,0.0412810194500335,0.731948077827792,-0.0263124491395571
A0A075B6I0,5.90652696175055,66,0.0412810194500335,0.731948077827792,-0.53487743995629
A0A075B6I0,6.17453958726599,67,0.0412810194500335,0.731948077827792,-0.2669443525614
A0A075B6I0,5.18882826127138,68,0.0412810194500335,0.731948077827792,-1.2523631489555
A0A075B6I0,6.39505733250827,69,0.0412810194500335,0.731948077827792,-0.0464920503816291
A0A075B6I0,5.48309714650523,70,0.0412810194500335,0.731948077827792,-0.958181593913737
A0A075B6I0,5.63674246909748,71,0.0412810194500335,0.731948077827792,-0.804581868651711
A0A075B6I0,7.71879164112498,72,0.0412810194500335,0.731948077827792,1.27684941353676
A0A075B6I0,4.52223833461252,73,0.0412810194500335,0.731948077827792,-1.91875525168781
A0A075B6I0,6.90374274358075,74,0.0412810194500335,0.731948077827792,0.46204239809544
A0A075B6I0,6.59528554253098,75,0.0412810194500335,0.731948077827792,0.153676737904968
A0A075B6I0,4.32478254543744,76,0.0412810194500335,0.731948077827792,-2.11615244189826
A0A075B6I0,6.45237075456356,80,0.0412810194500335,0.731948077827792,0.010804362766472
A0A075B6I0,4.60229613484836,81,0.0412810194500335,0.731948077827792,-1.83872121020943
A0A075B6I0,7.07221287891117,82,0.0412810194500335,0.731948077827792,0.63046253653521
A0A075B6I0,4.36800296013771,83,0.0412810194500335,0.731948077827792,-2.07294485372266
A0A075B6I0,7.6824378341836,84,0.0412810194500335,0.731948077827792,1.24050639531652
A0A075B6I0,7.88725600454352,85,0.0412810194500335,0.731948077827792,1.44526378177757
A0A075B6I0,5.56952466389071,87,0.0412810194500335,0.731948077827792,-0.871779725627003
A0A075B6I0,6.34240566578279,88,0.0412810194500335,0.731948077827792,-0.0991280916692954
A0A075B6I0,8.89133575816818,90,0.0412810194500335,0.731948077827792,2.44904555460251
A0A075B6I0,6.10549967801965,92,0.0412810194500335,0.731948077827792,-0.33596377283035
A0A075B6I0,7.73702808927388,95,0.0412810194500335,0.731948077827792,1.29508044965401
A0A075B6I9,4.88427308258651,13,0.129644533869886,0.280534284234608,-0.374214983326288
A0A075B6I9,4.58633672389078,14,0.129644533869886,0.280534284234608,-1.08758030769658
A0A075B6I9,4.57627775148817,16,0.129644533869886,0.280534284234608,-1.11166505566837
A0A075B6I9,5.1431955805713,17,0.129644533869886,0.280534284234608,0.245737319810757
A0A075B6I9,4.68580586149902,18,0.129644533869886,0.280534284234608,-0.849415909348659
A0A075B6I9,4.44816223422327,19,0.129644533869886,0.280534284234608,-1.41841904813384
A0A075B6I9,5.55392717212775,20,0.129644533869886,0.280534284234608,1.22917444149157
A0A075B6I9,5.3324051844418,21,0.129644533869886,0.280534284234608,0.698772226426162
A0A075B6I9,4.92411190406681,22,0.129644533869886,0.280534284234608,-0.278826713387575
A0A075B6I9,5.09369969937874,23,0.129644533869886,0.280534284234608,0.127226623444286
A0A075B6I9,4.54464646186717,24,0.129644533869886,0.280534284234608,-1.18740158302445
A0A075B6I9,4.65236709952344,26,0.129644533869886,0.280534284234608,-0.929480166654082
A0A075B6I9,5.16599434094071,27,0.129644533869886,0.280534284234608,0.300325639132917
A0A075B6I9,4.97947233272673,30,0.129644533869886,0.280534284234608,-0.146274210157875
A0A075B6I9,4.9105463467703,31,0.129644533869886,0.280534284234608,-0.31130746942371
A0A075B6I9,5.08719581675559,32,0.129644533869886,0.280534284234608,0.111654021438141
A0A075B6I9,5.94144633921016,33,0.129644533869886,0.280534284234608,2.15703278525204
A0A075B6I9,4.83289128463097,34,0.129644533869886,0.280534284234608,-0.497241233380974
A0A075B6I9,5.35351930027719,35,0.129644533869886,0.280534284234608,0.749326909169961
A0A075B6I9,5.30816805476659,36,0.129644533869886,0.280534284234608,0.640739940778823
A0A075B6I9,4.54084661079588,37,0.129644533869886,0.280534284234608,-1.19649977434255
A0A075B6I9,4.58608163117383,38,0.129644533869886,0.280534284234608,-1.08819109014544
A0A075B6I9,5.07205852629576,39,0.129644533869886,0.280534284234608,0.0754099786961232
A0A075B6I9,4.91614688616449,40,0.129644533869886,0.280534284234608,-0.297897791534532
A0A075B6I9,4.35925552392132,41,0.129644533869886,0.280534284234608,-1.63129324888897
A0A075B6I9,4.42602366895299,42,0.129644533869886,0.280534284234608,-1.47142662620945
A0A075B6I9,4.98937460952469,43,0.129644533869886,0.280534284234608,-0.122564647045457
A0A075B6I9,6.01043927187747,44,0.129644533869886,0.280534284234608,2.32222633869055
A0A075B6I9,5.25112656259138,45,0.129644533869886,0.280534284234608,0.504162375199811
A0A075B6I9,5.26428453677172,46,0.129644533869886,0.280534284234608,0.535667232681136
A0A075B6I9,5.61414394382303,47,0.129644533869886,0.280534284234608,1.37335475255191
A0A075B6I9,5.11147038214548,48,0.129644533869886,0.280534284234608,0.169775941465326
A0A075B6I9,5.3999054979807,49,0.129644533869886,0.280534284234608,0.860391920221061
A0A075B6I9,4.97238485267293,50,0.129644533869886,0.280534284234608,-0.163244151422114
A0A075B6I9,5.33026809028595,51,0.129644533869886,0.280534284234608,0.693655264963741
A0A075B6I9,5.1867442945166,52,0.129644533869886,0.280534284234608,0.350008388254691
A0A075B6I9,5.38729538855151,53,0.129644533869886,0.280534284234608,0.830198845288289
A0A075B6I9,4.90967868740761,54,0.129644533869886,0.280534284234608,-0.313384953707333
A0A075B6I9,4.6984454496391,55,0.129644533869886,0.280534284234608,-0.819152251925569
A0A075B6I9,4.93324683448596,56,0.129644533869886,0.280534284234608,-0.256954449693121
A0A075B6I9,5.3474234545038,57,0.129644533869886,0.280534284234608,0.73473129211776
A0A075B6I9,5.36409420821717,58,0.129644533869886,0.280534284234608,0.774646989826835
A0A075B6I9,4.83809564284048,59,0.129644533869886,0.280534284234608,-0.484780153778208
A0A075B6I9,5.46502005498246,60,0.129644533869886,0.280534284234608,1.01629926660919
A0A075B6I9,4.6078351367457,61,0.129644533869886,0.280534284234608,-1.03610548157319
A0A075B6I9,5.43698770032909,62,0.129644533869886,0.280534284234608,0.949179866151626
A0A075B6I9,4.69723183625686,63,0.129644533869886,0.280534284234608,-0.822058072846089
A0A075B6I9,4.90628705036422,64,0.129644533869886,0.280534284234608,-0.321505735844147
A0A075B6I9,5.05977135133334,65,0.129644533869886,0.280534284234608,0.0459901234255851
A0A075B6I9,4.64619522099762,66,0.129644533869886,0.280534284234608,-0.944257833085325
A0A075B6I9,4.68915573187185,67,0.129644533869886,0.280534284234608,-0.841395131436315
A0A075B6I9,5.34368103107728,68,0.129644533869886,0.280534284234608,0.725770602951537
A0A075B6I9,4.98386248883511,69,0.129644533869886,0.280534284234608,-0.135762619192619
A0A075B6I9,5.06704889140409,70,0.129644533869886,0.280534284234608,0.0634151357869948
A0A075B6I9,4.57201253691669,71,0.129644533869886,0.280534284234608,-1.12187749227601
A0A075B6I9,4.76862411960617,72,0.129644533869886,0.280534284234608,-0.651119622795996
A0A075B6I9,4.52201650687613,73,0.129644533869886,0.280534284234608,-1.24158572239349
A0A075B6I9,4.64130516270338,74,0.129644533869886,0.280534284234608,-0.955966367204923
A0A075B6I9,5.29022082807862,75,0.129644533869886,0.280534284234608,0.597767913988069
A0A075B6I9,4.32453188623016,76,0.129644533869886,0.280534284234608,-1.71443395441852
A0A075B6I9,5.24794049043776,80,0.129644533869886,0.280534284234608,0.49653378832549
A0A075B6I9,5.64166154080946,81,0.129644533869886,0.280534284234608,1.43924164056401
A0A075B6I9,4.7516503482904,82,0.129644533869886,0.280534284234608,-0.691760852129218
A0A075B6I9,5.53474507115496,83,0.129644533869886,0.280534284234608,1.18324568763802
A0A075B6I9,4.72769901742733,84,0.129644533869886,0.280534284234608,-0.749108834043996
A0A075B6I9,4.81926878312037,85,0.129644533869886,0.280534284234608,-0.529858334064435
A0A075B6I9,4.63744721997353,87,0.129644533869886,0.280534284234608,-0.965203650559434
A0A075B6I9,5.64877848045135,88,0.129644533869886,0.280534284234608,1.45628211853179
A0A075B6I9,5.73708629684992,90,0.129644533869886,0.280534284234608,1.66772235484728
A0A075B6I9,5.23343306336201,92,0.129644533869886,0.280534284234608,0.461797861945178
A0A075B6I9,6.36524200519146,95,0.129644533869886,0.280534284234608,3.17174993509215
A0A075B6J1,4.64906311051515,13,-0.0294433266264252,0.807051102763971,-0.354877169859841
A0A075B6J1,4.439250601557,14,-0.0294433266264252,0.807051102763971,-0.767204470924965
A0A075B6J1,4.91090142671938,16,-0.0294433266264252,0.807051102763971,0.159692179565667
A0A075B6J1,4.66087031395894,17,-0.0294433266264252,0.807051102763971,-0.33167344214465
A0A075B6J1,4.58389766108961,18,-0.0294433266264252,0.807051102763971,-0.482941478407269
A0A075B6J1,4.79561015998623,19,-0.0294433266264252,0.807051102763971,-0.0668802830797458
A0A075B6J1,5.64180172547147,20,-0.0294433266264252,0.807051102763971,1.59607053960069
A0A075B6J1,4.86509423427314,21,-0.0294433266264252,0.807051102763971,0.0696710644066168
A0A075B6J1,5.80314290982404,22,-0.0294433266264252,0.807051102763971,1.91314112526351
A0A075B6J1,4.82456131784576,23,-0.0294433266264252,0.807051102763971,-0.00998494903980915
A0A075B6J1,4.65229695766585,24,-0.0294433266264252,0.807051102763971,-0.348521955510003
A0A075B6J1,6.01747115565423,26,-0.0294433266264252,0.807051102763971,2.33434283332188
A0A075B6J1,4.98525313585491,27,-0.0294433266264252,0.807051102763971,0.305809490252538
A0A075B6J1,5.65641458069212,30,-0.0294433266264252,0.807051102763971,1.6247879844466
A0A075B6J1,4.63886022842993,31,-0.0294433266264252,0.807051102763971,-0.374928056502259
A0A075B6J1,5.22783028036599,32,-0.0294433266264252,0.807051102763971,0.782526440033115
A0A075B6J1,5.38937190887382,33,-0.0294433266264252,0.807051102763971,1.0999909421405
A0A075B6J1,4.42965943393323,34,-0.0294433266264252,0.807051102763971,-0.786053205349857
A0A075B6J1,4.33286092201524,35,-0.0294433266264252,0.807051102763971,-0.976283374963933
A0A075B6J1,4.69231834467718,36,-0.0294433266264252,0.807051102763971,-0.269871208835236
A0A075B6J1,4.14960831869418,37,-0.0294433266264252,0.807051102763971,-1.33641467369217
A0A075B6J1,4.44562486050243,38,-0.0294433266264252,0.807051102763971,-0.754677663060594
A0A075B6J1,4.75747798329994,39,-0.0294433266264252,0.807051102763971,-0.141818319781517
A0A075B6J1,4.4721166829603,40,-0.0294433266264252,0.807051102763971,-0.702615459007126
A0A075B6J1,4.51239172598131,41,-0.0294433266264252,0.807051102763971,-0.623466222998291
A0A075B6J1,5.25236392431105,42,-0.0294433266264252,0.807051102763971,0.830740396595525
A0A075B6J1,4.9339430499364,43,-0.0294433266264252,0.807051102763971,0.204973990266141
A0A075B6J1,4.16718019270803,44,-0.0294433266264252,0.807051102763971,-1.30188211210773
A0A075B6J1,4.64834742868932,45,-0.0294433266264252,0.807051102763971,-0.356283640604267
A0A075B6J1,4.48111503219008,46,-0.0294433266264252,0.807051102763971,-0.684931741909513
A0A075B6J1,5.2610882373482,47,-0.0294433266264252,0.807051102763971,0.847885572858458
A0A075B6J1,4.28016299014022,48,-0.0294433266264252,0.807051102763971,-1.07984629468516
A0A075B6J1,5.45822269919161,49,-0.0294433266264252,0.807051102763971,1.23529774862646
A0A075B6J1,4.81323474646779,50,-0.0294433266264252,0.807051102763971,-0.0322441300094826
A0A075B6J1,4.97653230183105,51,-0.0294433266264252,0.807051102763971,0.288671151008851
A0A075B6J1,4.87182541334575,52,-0.0294433266264252,0.807051102763971,0.0828992980985832
A0A075B6J1,4.85589901860607,53,-0.0294433266264252,0.807051102763971,0.051600461859886
A0A075B6J1,4.40710308160214,54,-0.0294433266264252,0.807051102763971,-0.830381353012424
A0A075B6J1,4.41033571843574,55,-0.0294433266264252,0.807051102763971,-0.824028517199436
A0A075B6J1,5.10693102051356,56,-0.0294433266264252,0.807051102763971,0.544933048851348
A0A075B6J1,4.95592969891029,57,-0.0294433266264252,0.807051102763971,0.248182546685811
A0A075B6J1,4.86046108908014,58,-0.0294433266264252,0.807051102763971,0.0605659244778429
A0A075B6J1,4.53243257798352,59,-0.0294433266264252,0.807051102763971,-0.58408158164324
A0A075B6J1,5.23099650436172,60,-0.0294433266264252,0.807051102763971,0.788748760147436
A0A075B6J1,4.99623774143164,61,-0.0294433266264252,0.807051102763971,0.327396633903844
A0A075B6J1,4.39643741157741,62,-0.0294433266264252,0.807051102763971,-0.851341718803693
A0A075B6J1,4.29123633761499,63,-0.0294433266264252,0.807051102763971,-1.05808475386616
A0A075B6J1,5.55786844161848,64,-0.0294433266264252,0.807051102763971,1.43112334664024
A0A075B6J1,4.43259175886366,65,-0.0294433266264252,0.807051102763971,-0.780290547868577
A0A075B6J1,4.70272638131447,66,-0.0294433266264252,0.807051102763971,-0.24941714879205
A0A075B6J1,4.31354899671423,67,-0.0294433266264252,0.807051102763971,-1.01423551650819
A0A075B6J1,4.87216935416861,68,-0.0294433266264252,0.807051102763971,0.0835752167648283
A0A075B6J1,4.43151782115848,69,-0.0294433266264252,0.807051102763971,-0.78240106948471
A0A075B6J1,4.31701031734007,70,-0.0294433266264252,0.807051102763971,-1.00743326721018
A0A075B6J1,4.29639318958232,71,-0.0294433266264252,0.807051102763971,-1.04795041600308
A0A075B6J1,4.44045586625387,72,-0.0294433266264252,0.807051102763971,-0.76483586315225
A0A075B6J1,4.64598419205402,73,-0.0294433266264252,0.807051102763971,-0.360927915573614
A0A075B6J1,4.70139825494099,74,-0.0294433266264252,0.807051102763971,-0.252027206532503
A0A075B6J1,5.14052377983105,75,-0.0294433266264252,0.807051102763971,0.610950141223444
A0A075B6J1,3.84027685285318,76,-0.0294433266264252,0.807051102763971,-1.94431841154882
A0A075B6J1,5.18719050361888,80,-0.0294433266264252,0.807051102763971,0.70266042277212
A0A075B6J1,4.19183475072764,81,-0.0294433266264252,0.807051102763971,-1.25343053304002
A0A075B6J1,5.27303690676553,82,-0.0294433266264252,0.807051102763971,0.871367312038993
A0A075B6J1,4.58583734177641,83,-0.0294433266264252,0.807051102763971,-0.47912958317525
A0A075B6J1,4.34626447278994,84,-0.0294433266264252,0.807051102763971,-0.949942476877989
A0A075B6J1,6.94282389034511,85,-0.0294433266264252,0.807051102763971,4.15286260377288
A0A075B6J1,5.2704841403177,87,-0.0294433266264252,0.807051102763971,0.866350569686927
A0A075B6J1,5.5453044782952,88,-0.0294433266264252,0.807051102763971,1.40643242085372
A0A075B6J1,4.83131060914911,90,-0.0294433266264252,0.807051102763971,0.00327887913244758
A0A075B6J1,5.31096742385645,92,-0.0294433266264252,0.807051102763971,0.945909043691527
A0A075B6J1,5.00530696970989,95,-0.0294433266264252,0.807051102763971,0.345219643777203
A0A075B6J9,7.41145907106812,13,0.240342052313883,0.0437313407250246,-0.387519859249404
A0A075B6J9,6.88087802300219,14,0.240342052313883,0.0437313407250246,-1.14986289219598
A0A075B6J9,7.2938801667051,16,0.240342052313883,0.0437313407250246,-0.556458156026842
A0A075B6J9,7.62509590761106,17,0.240342052313883,0.0437313407250246,-0.0805647681979379
A0A075B6J9,7.63795321559586,18,0.240342052313883,0.0437313407250246,-0.0620912867187415
A0A075B6J9,6.53969302943394,19,0.240342052313883,0.0437313407250246,-1.64008018084735
A0A075B6J9,7.53033150418367,20,0.240342052313883,0.0437313407250246,-0.216723010162206
A0A075B6J9,8.01508607105284,21,0.240342052313883,0.0437313407250246,0.479776173306244
A0A075B6J9,9.37856148788349,22,0.240342052313883,0.0437313407250246,2.43882840180881
A0A075B6J9,8.01527088123268,23,0.240342052313883,0.0437313407250246,0.480041710029677
A0A075B6J9,6.80198348698873,24,0.240342052313883,0.0437313407250246,-1.26321918354234
A0A075B6J9,8.03306429647875,26,0.240342052313883,0.0437313407250246,0.505607429337998
A0A075B6J9,7.65773673771398,27,0.240342052313883,0.0437313407250246,-0.0336661661667152
A0A075B6J9,8.28403343199369,30,0.240342052313883,0.0437313407250246,0.866201861879177
A0A075B6J9,7.33943099973556,31,0.240342052313883,0.0437313407250246,-0.491010360007238
A0A075B6J9,8.13014702925189,32,0.240342052313883,0.0437313407250246,0.645096665183865
A0A075B6J9,7.34182981448927,33,0.240342052313883,0.0437313407250246,-0.487563724056916
A0A075B6J9,7.57747459329528,34,0.240342052313883,0.0437313407250246,-0.148987448051907
A0A075B6J9,7.05799254552173,35,0.240342052313883,0.0437313407250246,-0.895383349874208
A0A075B6J9,7.85248358828252,36,0.240342052313883,0.0437313407250246,0.246147644108637
A0A075B6J9,6.61826790336514,37,0.240342052313883,0.0437313407250246,-1.52718318250101
A0A075B6J9,7.52706709734878,38,0.240342052313883,0.0437313407250246,-0.221413335639058
A0A075B6J9,7.66393464406391,39,0.240342052313883,0.0437313407250246,-0.0247609654590279
A0A075B6J9,7.54943675777982,40,0.240342052313883,0.0437313407250246,-0.189272431169989
A0A075B6J9,6.32293578766248,41,0.240342052313883,0.0437313407250246,-1.95151869473233
A0A075B6J9,7.61296887630154,42,0.240342052313883,0.0437313407250246,-0.097988982392616
A0A075B6J9,8.48211688139718,43,0.240342052313883,0.0437313407250246,1.15080972366623
A0A075B6J9,6.51559654652972,44,0.240342052313883,0.0437313407250246,-1.67470219746011
